combo_len,buy_pos,signal_len,buy_time,buy_price,sell_time,sell_price,hold_len,long_pnl_pct,long_win,short_pnl_pct,short_win,signal_detail,buy_type
5,2,2,2026-03-19 14:48:00,17838.0,2026-03-19 14:50:00,17842.0,2,0.02242403856934634,True,-0.02242403856934634,False,1#大阴-0.56%;2#中阴-0.07%,大阴
5,2,2,2026-03-19 14:49:00,17786.0,2026-03-19 14:51:00,17795.0,2,0.050601596761497815,True,-0.050601596761497815,False,1#中阴-0.07%;2#大阴-0.44%,大阴
5,2,2,2026-03-19 14:50:00,17842.0,2026-03-19 14:52:00,17776.0,2,-0.36991368680641185,False,0.36991368680641185,True,1#大阴-0.44%;2#大阴-0.31%,大阳
5,2,2,2026-03-19 14:52:00,17776.0,2026-03-19 14:54:00,17750.0,2,-0.14626462646264626,False,0.14626462646264626,True,1#大阳+0.26%;2#大阴-0.30%,中阴
5,2,2,2026-03-19 14:53:00,17786.0,2026-03-19 14:55:00,17795.0,2,0.050601596761497815,True,-0.050601596761497815,False,1#大阴-0.30%;2#中阴-0.15%,长上影阳
5,2,2,2026-03-19 14:55:00,17795.0,2026-03-19 14:57:00,17891.0,2,0.5394773812868783,True,-0.5394773812868783,False,1#长上影阳+0.05%;2#中阴-0.21%,大阳
5,2,2,2026-03-19 21:01:00,16500.0,2026-03-19 21:03:00,16152.0,2,-2.109090909090909,False,2.109090909090909,True,1#中阳+0.16%;2#一字板+0.00%,中阴
5,2,2,2026-03-19 21:02:00,16283.0,2026-03-19 21:04:00,16319.0,2,0.22108947982558497,True,-0.22108947982558497,False,1#一字板+0.00%;2#中阴-1.30%,大阴
5,2,2,2026-03-19 21:03:00,16152.0,2026-03-19 21:05:00,16476.0,2,2.0059435364041605,True,-2.0059435364041605,False,1#中阴-1.30%;2#大阴-1.27%,大阴
5,2,2,2026-03-19 21:04:00,16319.0,2026-03-19 21:06:00,16488.0,2,1.0356026717323366,True,-1.0356026717323366,False,1#大阴-1.27%;2#大阴-0.84%,大阳
5,2,2,2026-03-19 21:08:00,16580.0,2026-03-19 21:10:00,16404.0,2,-1.0615199034981906,False,1.0615199034981906,True,1#长上影阳+0.07%;2#中阴-0.27%,大阳
5,2,2,2026-03-19 21:10:00,16404.0,2026-03-19 21:12:00,16442.0,2,0.2316508168739332,True,-0.2316508168739332,False,1#大阳+0.87%;2#大阴-0.40%,大阴
