datetime,open,high,low,close,volume,hold
2026-03-20 01:42:00,17533.0,17542.0,17526.0,17541.0,372,228636
2026-03-20 01:43:00,17542.0,17542.0,17521.0,17531.0,448,228614
2026-03-20 01:44:00,17530.0,17532.0,17519.0,17532.0,456,228606
2026-03-20 01:45:00,17530.0,17550.0,17522.0,17528.0,551,228535
2026-03-20 01:46:00,17527.0,17538.0,17525.0,17538.0,350,228498
2026-03-20 01:47:00,17538.0,17550.0,17530.0,17545.0,566,228438
2026-03-20 01:48:00,17541.0,17554.0,17534.0,17537.0,446,228363
2026-03-20 01:49:00,17534.0,17550.0,17534.0,17543.0,281,228372
2026-03-20 01:50:00,17543.0,17548.0,17538.0,17548.0,207,228379
2026-03-20 01:51:00,17548.0,17630.0,17539.0,17606.0,1799,227934
2026-03-20 01:52:00,17614.0,17645.0,17608.0,17629.0,1665,227876
2026-03-20 01:53:00,17627.0,17700.0,17615.0,17700.0,1910,227690
2026-03-20 01:54:00,17700.0,17710.0,17666.0,17674.0,1716,227721
2026-03-20 01:55:00,17674.0,17689.0,17656.0,17677.0,1005,227734
2026-03-20 01:56:00,17677.0,17677.0,17627.0,17630.0,962,227611
2026-03-20 01:57:00,17633.0,17640.0,17612.0,17631.0,1008,227533
2026-03-20 01:58:00,17631.0,17648.0,17624.0,17626.0,565,227584
2026-03-20 01:59:00,17626.0,17630.0,17584.0,17594.0,1061,227472
2026-03-20 02:00:00,17599.0,17615.0,17578.0,17600.0,903,227444
2026-03-20 02:01:00,17596.0,17616.0,17593.0,17611.0,659,227572
2026-03-20 02:02:00,17610.0,17633.0,17610.0,17633.0,603,227619
2026-03-20 02:03:00,17639.0,17649.0,17580.0,17584.0,959,227650
2026-03-20 02:04:00,17578.0,17590.0,17553.0,17575.0,1186,227610
2026-03-20 02:05:00,17575.0,17608.0,17572.0,17608.0,588,227598
2026-03-20 02:06:00,17610.0,17610.0,17581.0,17594.0,389,227634
2026-03-20 02:07:00,17594.0,17614.0,17593.0,17601.0,424,227600
2026-03-20 02:08:00,17601.0,17602.0,17566.0,17596.0,711,227507
2026-03-20 02:09:00,17592.0,17600.0,17578.0,17592.0,403,227498
2026-03-20 02:10:00,17591.0,17625.0,17589.0,17609.0,644,227371
2026-03-20 02:11:00,17612.0,17639.0,17608.0,17635.0,566,227309
2026-03-20 02:12:00,17635.0,17645.0,17620.0,17622.0,572,227314
2026-03-20 02:13:00,17618.0,17635.0,17616.0,17634.0,479,227300
2026-03-20 02:14:00,17634.0,17640.0,17622.0,17633.0,337,227305
2026-03-20 02:15:00,17636.0,17667.0,17630.0,17639.0,938,227181
2026-03-20 02:16:00,17638.0,17660.0,17638.0,17649.0,383,227146
2026-03-20 02:17:00,17652.0,17652.0,17628.0,17641.0,393,227111
2026-03-20 02:18:00,17641.0,17644.0,17609.0,17625.0,438,227028
2026-03-20 02:19:00,17625.0,17625.0,17586.0,17599.0,782,226961
2026-03-20 02:20:00,17597.0,17609.0,17592.0,17592.0,527,226982
2026-03-20 02:21:00,17592.0,17620.0,17585.0,17612.0,580,226937
2026-03-20 02:22:00,17609.0,17619.0,17590.0,17617.0,486,226876
2026-03-20 02:23:00,17615.0,17627.0,17608.0,17608.0,361,226831
2026-03-20 02:24:00,17607.0,17612.0,17594.0,17594.0,380,226854
2026-03-20 02:25:00,17595.0,17607.0,17592.0,17602.0,284,226809
2026-03-20 02:26:00,17602.0,17639.0,17600.0,17625.0,662,226639
2026-03-20 02:27:00,17625.0,17633.0,17621.0,17633.0,512,226505
2026-03-20 02:28:00,17630.0,17653.0,17630.0,17646.0,747,226259
2026-03-20 02:29:00,17647.0,17648.0,17632.0,17641.0,619,226091
2026-03-20 02:30:00,17641.0,17686.0,17639.0,17659.0,1765,225422
2026-03-20 09:01:00,17890.0,17966.0,17660.0,17966.0,9127,225485
2026-03-20 09:02:00,17975.0,18046.0,17957.0,17997.0,7186,225886
2026-03-20 09:03:00,17997.0,18024.0,17953.0,18024.0,3184,225934
2026-03-20 09:04:00,18029.0,18172.0,18028.0,18092.0,5973,225992
2026-03-20 09:05:00,18091.0,18133.0,18091.0,18128.0,1721,226132
2026-03-20 09:06:00,18128.0,18168.0,18100.0,18110.0,3011,226121
2026-03-20 09:07:00,18112.0,18190.0,18104.0,18153.0,2772,226246
2026-03-20 09:08:00,18160.0,18220.0,18152.0,18199.0,3432,226360
2026-03-20 09:09:00,18199.0,18199.0,18168.0,18189.0,2595,226323
2026-03-20 09:10:00,18190.0,18190.0,18110.0,18118.0,2725,226237
2026-03-20 09:11:00,18119.0,18163.0,18103.0,18107.0,2177,226205
2026-03-20 09:12:00,18061.0,18112.0,18052.0,18060.0,2815,226060
2026-03-20 09:13:00,18058.0,18061.0,18008.0,18049.0,3020,225719
2026-03-20 09:14:00,18051.0,18110.0,18049.0,18087.0,2067,225608
2026-03-20 09:15:00,18090.0,18121.0,18086.0,18105.0,1741,225780
2026-03-20 09:16:00,18110.0,18161.0,18106.0,18146.0,1927,225916
2026-03-20 09:17:00,18143.0,18200.0,18133.0,18198.0,1792,226100
2026-03-20 09:18:00,18240.0,18277.0,18190.0,18225.0,3220,226067
2026-03-20 09:19:00,18224.0,18251.0,18177.0,18196.0,2219,226009
2026-03-20 09:20:00,18152.0,18190.0,18140.0,18164.0,1689,225929
2026-03-20 09:21:00,18178.0,18193.0,18150.0,18150.0,1143,226053
2026-03-20 09:22:00,18146.0,18192.0,18146.0,18178.0,960,226138
2026-03-20 09:23:00,18220.0,18235.0,18176.0,18217.0,1449,226265
2026-03-20 09:24:00,18181.0,18217.0,18165.0,18170.0,1011,226319
2026-03-20 09:25:00,18168.0,18187.0,18160.0,18171.0,887,226281
2026-03-20 09:26:00,18195.0,18208.0,18171.0,18181.0,1281,226152
2026-03-20 09:27:00,18210.0,18212.0,18170.0,18208.0,876,226130
2026-03-20 09:28:00,18189.0,18242.0,18180.0,18188.0,1319,226218
2026-03-20 09:29:00,18241.0,18256.0,18184.0,18239.0,1708,225958
2026-03-20 09:30:00,18240.0,18303.0,18239.0,18296.0,2738,225820
2026-03-20 09:31:00,18295.0,18338.0,18277.0,18337.0,2417,225773
2026-03-20 09:32:00,18337.0,18337.0,18290.0,18304.0,1792,225777
2026-03-20 09:33:00,18304.0,18344.0,18304.0,18339.0,1464,225990
2026-03-20 09:34:00,18337.0,18367.0,18320.0,18363.0,1361,226014
2026-03-20 09:35:00,18365.0,18435.0,18337.0,18434.0,3257,226056
2026-03-20 09:36:00,18427.0,18474.0,18411.0,18416.0,3194,225992
2026-03-20 09:37:00,18418.0,18466.0,18401.0,18456.0,2429,226226
2026-03-20 09:38:00,18455.0,18455.0,18412.0,18414.0,1696,226256
2026-03-20 09:39:00,18416.0,18459.0,18410.0,18457.0,1473,226261
2026-03-20 09:40:00,18457.0,18490.0,18434.0,18478.0,2067,226298
2026-03-20 09:41:00,18480.0,18542.0,18455.0,18535.0,3381,226011
2026-03-20 09:42:00,18533.0,18567.0,18530.0,18536.0,2813,226235
2026-03-20 09:43:00,18537.0,18554.0,18522.0,18522.0,2352,226408
2026-03-20 09:44:00,18524.0,18543.0,18511.0,18516.0,1754,226303
2026-03-20 09:45:00,18549.0,18597.0,18496.0,18542.0,3139,226122
2026-03-20 09:46:00,18518.0,18552.0,18489.0,18538.0,2138,226413
2026-03-20 09:47:00,18509.0,18549.0,18476.0,18490.0,2181,226465
2026-03-20 09:48:00,18493.0,18495.0,18410.0,18412.0,2833,226031
2026-03-20 09:49:00,18409.0,18422.0,18342.0,18395.0,4096,225316
2026-03-20 09:50:00,18393.0,18441.0,18371.0,18432.0,2068,225418
2026-03-20 09:51:00,18433.0,18440.0,18359.0,18367.0,2378,225450
2026-03-20 09:52:00,18367.0,18401.0,18337.0,18355.0,1649,225345
2026-03-20 09:53:00,18358.0,18386.0,18334.0,18373.0,1481,225197
2026-03-20 09:54:00,18376.0,18398.0,18370.0,18388.0,1134,225268
2026-03-20 09:55:00,18386.0,18386.0,18345.0,18357.0,1165,225277
2026-03-20 09:56:00,18360.0,18366.0,18320.0,18330.0,1177,225304
2026-03-20 09:57:00,18323.0,18345.0,18272.0,18294.0,3044,224796
2026-03-20 09:58:00,18290.0,18300.0,18264.0,18297.0,1627,224645
2026-03-20 09:59:00,18295.0,18388.0,18292.0,18379.0,1859,224613
2026-03-20 10:00:00,18379.0,18398.0,18353.0,18365.0,1364,224762
2026-03-20 10:01:00,18368.0,18381.0,18306.0,18331.0,1656,224894
2026-03-20 10:02:00,18333.0,18357.0,18322.0,18331.0,884,224872
2026-03-20 10:03:00,18330.0,18380.0,18328.0,18376.0,1164,224884
2026-03-20 10:04:00,18373.0,18406.0,18353.0,18358.0,1618,225027
2026-03-20 10:05:00,18355.0,18355.0,18288.0,18288.0,1348,225060
2026-03-20 10:06:00,18290.0,18339.0,18288.0,18330.0,1431,224968
2026-03-20 10:07:00,18330.0,18370.0,18322.0,18349.0,850,224964
2026-03-20 10:08:00,18351.0,18367.0,18341.0,18346.0,554,225026
2026-03-20 10:09:00,18346.0,18394.0,18343.0,18381.0,922,224974
2026-03-20 10:10:00,18380.0,18420.0,18380.0,18416.0,1473,225090
2026-03-20 10:11:00,18415.0,18471.0,18410.0,18438.0,1772,225056
2026-03-20 10:12:00,18438.0,18444.0,18410.0,18422.0,923,225003
2026-03-20 10:13:00,18419.0,18439.0,18411.0,18424.0,666,225039
2026-03-20 10:14:00,18422.0,18437.0,18413.0,18434.0,555,225022
2026-03-20 10:15:00,18433.0,18437.0,18368.0,18382.0,1417,224909
2026-03-20 10:31:00,18403.0,18423.0,18360.0,18379.0,1544,225056
2026-03-20 10:32:00,18380.0,18398.0,18364.0,18391.0,1110,225280
2026-03-20 10:33:00,18394.0,18446.0,18392.0,18438.0,1062,225377
2026-03-20 10:34:00,18438.0,18465.0,18435.0,18455.0,1085,225364
2026-03-20 10:35:00,18457.0,18466.0,18430.0,18444.0,901,225490
2026-03-20 10:36:00,18443.0,18457.0,18410.0,18411.0,638,225536
2026-03-20 10:37:00,18411.0,18417.0,18367.0,18367.0,1191,225646
2026-03-20 10:38:00,18366.0,18390.0,18341.0,18348.0,1544,225628
2026-03-20 10:39:00,18376.0,18380.0,18335.0,18343.0,1401,225623
2026-03-20 10:40:00,18337.0,18363.0,18334.0,18359.0,869,225626
2026-03-20 10:41:00,18358.0,18366.0,18299.0,18304.0,1942,225540
2026-03-20 10:42:00,18303.0,18321.0,18278.0,18294.0,1644,225473
2026-03-20 10:43:00,18297.0,18333.0,18266.0,18333.0,421,225233
2026-03-20 10:44:00,18330.0,18345.0,18316.0,18323.0,891,225261
2026-03-20 10:45:00,18325.0,18337.0,18289.0,18297.0,919,225216
2026-03-20 10:46:00,18294.0,18310.0,18271.0,18292.0,1202,225106
2026-03-20 10:47:00,18288.0,18329.0,18288.0,18326.0,769,225081
2026-03-20 10:48:00,18330.0,18358.0,18325.0,18348.0,1039,225102
2026-03-20 10:49:00,18344.0,18380.0,18336.0,18370.0,899,225000
2026-03-20 10:50:00,18369.0,18420.0,18369.0,18393.0,1249,224900
2026-03-20 10:51:00,18393.0,18408.0,18384.0,18399.0,1270,224804
2026-03-20 10:52:00,18394.0,18406.0,18367.0,18367.0,784,224821
2026-03-20 10:53:00,18368.0,18372.0,18342.0,18348.0,908,224759
2026-03-20 10:54:00,18348.0,18355.0,18338.0,18343.0,697,224690
